104	1
241	1
607	1
619	1
995	1
1195	0
1288	0
1721	1
1823	0
2547	0
3069	0
3241	0
3351	0
3617	0
3805	0
3808	1
4118	0
4431	0
4775	0
5037	0
5850	1
6315	0
6651	1
6777	1
6907	1
7170	0
7532	0
7572	1
7726	0
7743	1
7909	0
8436	1
8838	0
8999	1
9356	1
9807	1
10040	1
10336	0
10501	1
10537	1
10577	1
10931	1
11598	1
11908	1
12068	0
12135	1
12412	0
12876	0
12887	0
13172	1
13355	1
13773	1
13987	1
14081	0
14866	1
14952	0
15045	0
15096	1
15141	0
15541	1
16197	1
16503	1
16546	1
16600	1
16878	1
17240	1
17250	1
17254	1
17259	1
17401	1
17843	0
18079	0
18348	0
18465	0
18939	0
19157	1
19229	1
19873	0
20191	0
20252	1
20436	1
20576	1
20721	0
20731	1
20786	0
21016	0
21168	1
21223	1
21304	1
21478	1
21575	0
21648	0
21934	1
22069	0
22362	0
22396	1
22455	0
22481	1
22756	1
22778	1
22822	1
22841	0
22991	1
23616	1
23758	0
24213	1
24257	0
24381	0
24419	1
24624	1
25000	1
25015	0
25087	0
25111	1
25312	1
25860	1
26007	0
26698	1
27333	1
27370	0
27535	1
27728	1
27753	0
27863	1
27872	1
28411	0
28429	0
28692	0
29042	1
29696	0
29874	1
29954	0
30079	0
30168	1
30349	0
30374	1
30453	0
31128	1
31180	1
31559	1
31575	1
31925	0
32191	1
32242	1
32414	0
32905	1
33128	1
33182	0
33249	1
33358	1
33510	0
33563	0
33754	0
34001	1
34592	0
34914	1
35084	1
35101	0
35186	0
35289	1
35424	1
36027	0
36041	0
36200	1
36405	1
36432	0
36701	0
37120	1
37259	0
37274	0
37360	1
37394	0
37395	1
37568	0
37579	0
37633	1
37824	1
38594	1
38883	0
38942	1
38968	1
39018	1
39090	0
39219	1
39265	0
39306	0
39569	1
39817	1
39882	1
39978	1
40035	1
40411	1
40843	0
40904	1
40953	1
41214	1
41246	1
42455	0
42750	1
43086	1
43116	0
43637	1
44251	0
44496	1
45643	1
45757	1
45898	1
46084	0
46340	1
46746	0
46773	1
47231	1
47422	1
47824	0
48385	0
48654	0
48724	1
49410	0
49515	1
49643	1
49777	0
49843	0
50288	1
50400	0
50499	1
50695	1
50744	0
51291	0
51942	0
52453	0
52459	1
52468	1
52992	1
53242	0
53572	0
53623	1
53642	1
53756	0
53987	1
54209	0
54576	0
54644	1
54800	0
54858	0
54861	1
54922	1
55101	1
55481	0
55916	0
56114	1
56325	0
57150	0
57555	0
57586	1
57762	0
57869	1
57900	0
58185	1
58257	0
58262	0
58283	1
58361	0
58588	1
58643	0
58746	0
58785	1
58842	1
59208	0
59538	0
59561	0
60757	1
61036	1
61074	0
61094	0
61221	1
61562	1
61815	0
62108	0
62110	0
62129	1
62284	1
62541	1
62636	1
62750	0
62834	1
62891	1
63300	0
63319	0
63801	1
63904	0
64508	1
64615	1
64644	1
65035	0
65681	1
65766	0
66120	1
66404	0
66567	0
66662	1
66768	1
66908	0
67071	1
67112	0
67154	1
67369	0
68512	1
68546	1
69211	0
69292	0
69382	0
69564	1
69719	1
69827	1
70096	0
70155	1
70523	0
70656	1
70852	1
70922	1
71084	1
71491	1
71562	0
71616	1
71862	0
72709	0
72732	0
73100	1
73405	1
73857	1
73973	0
73977	1
74030	0
74133	0
74543	1
74634	0
74916	1
75037	1
75432	0
75592	0
75814	1
76116	0
76300	0
76578	1
76829	0
76926	1
77076	1
77151	0
77173	1
77175	1
77210	1
77275	0
77524	0
77804	1
78189	1
78283	1
78752	1
78776	0
78786	0
