3446507	0.5
1254777	0.5
448800	0.5
5545768	0.5
631190	1.0
4042891	1.0
4337887	0.5
4033859	1.0
2091134	0.5
3270402	0.5
3296492	1.0
306029	0.0
2657270	0.5
1726934	0.5
4407089	0.5
1055539	1.0
603654	0.57
4068269	0.5
1565639	0.5
3689981	0.0
4966372	1.0
3320127	0.5
1478782	0.5
4482142	1.0
2684740	0.5
3722733	1.0
2939733	0.5
2416583	0.5
5059327	0.0
3109865	0.5
1799576	0.5
2269658	0.5
3497825	1.0
5334036	1.0
4079930	0.0
3168713	1.0
602901	0.0
4643737	0.5
2787569	0.5
1114459	1.0
2238413	0.0
131604	0.5
5783	0.19
3616236	0.5
4596235	0.5
1748851	1.0
4001356	0.5
4225670	0.5
741563	0.0
171807	0.5
3030852	0.5
5100284	1.0
685150	0.5
1760781	0.5
1836283	0.5
577185	1.0
1900621	1.0
3300866	1.0
2580385	0.0
5276613	0.5
4476232	0.0
3277551	0.5
4696512	0.0
5517479	0.5
4920357	0.0
5319916	0.0
2287232	0.5
422720	0.5
5151593	1.0
1633051	0.5
4101442	0.5
3821276	0.5
4227165	0.5
723552	0.5
2803050	0.5
4356715	1.0
4037125	1.0
1205638	0.5
1946639	1.0
1768109	0.0
3021266	1.0
257687	0.5
3561742	0.5
2249534	1.0
602825	0.5
1706510	1.0
1135377	0.5
2124957	0.5
520973	0.5
1337147	1.0
2482143	0.5
811628	0.5
2807261	1.0
1037863	0.0
5110366	1.0
2547521	0.5
5387575	0.5
1210118	0.5
1604459	1.0
4565023	0.5
961843	0.0
1190832	1.0
2092017	1.0
5227004	0.0
2673202	0.5
3011642	1.0
3362480	0.5
2299687	0.5
5110784	0.5
542300	1.0
1421753	0.5
3477683	1.0
3625335	0.5
5120302	0.0
4936916	0.5
2486129	1.0
3671816	0.0
3142196	1.0
4957107	0.0
2151592	0.5
1845604	0.5
5580233	0.5
3861941	0.5
5002291	0.5
4279722	0.42
3785340	0.5
1089731	0.5
4891573	0.5
2981611	0.5
2783175	0.5
3873855	1.0
762842	0.0
1869542	0.5
2215613	1.0
1630279	0.5
5136858	0.5
5240494	0.5
1248246	1.0
2865405	0.5
3902667	1.0
1182074	0.5
4243522	0.5
3917999	1.0
1752393	0.5
1495262	0.25
3218511	0.5
480878	0.5
1193164	0.5
1647441	1.0
5008407	0.0
497802	0.5
1173624	0.5
1081875	0.5
3482793	1.0
3217915	1.0
2151650	0.5
2725711	0.5
3067244	0.5
4674051	1.0
2839995	0.5
1128515	0.5
58433	0.0
4158993	1.0
3644511	0.5
1696185	0.5
471724	0.5
2279997	1.0
3968044	0.5
1890748	0.5
509544	0.5
4248242	0.5
827732	0.0
3296229	0.5
1448725	1.0
1929589	0.5
4485811	0.0
2664033	0.5
1715542	1.0
3032807	1.0
406493	0.5
2730272	1.0
2371975	1.0
5534225	1.0
3964941	0.5
3917413	0.5
4889183	0.5
4642065	0.5
3223609	1.0
942373	0.5
1277476	1.0
2126115	0.5
5336886	1.0
3832696	0.5
1955359	0.5
3481866	0.5
1794499	1.0
407782	1.0
4242345	0.5
1971116	0.5
4995798	0.5
1862820	0.5
1313295	0.5
3785644	0.5
541761	1.0
1835097	1.0
533526	0.5
3323958	0.5
2112582	0.67
1702877	1.0
4676625	0.75
3674838	0.5
3449589	0.5
2721110	0.5
3529289	0.5
3430695	0.5
4036884	0.5
5083104	0.5
2744539	0.5
4590166	0.5
3581034	1.0
2756658	1.0
425785	0.5
307605	0.0
2699626	0.5
3234449	1.0
3080853	1.0
4364734	0.5
4238405	0.0
3197650	1.0
415032	0.5
4336544	0.5
4816363	1.0
4181538	0.5
2445978	0.0
3353295	0.5
3964702	0.5
3069905	1.0
1544121	0.5
5445099	0.5
4669740	0.5
4661368	0.5
3088156	1.0
243823	0.5
1669425	0.5
5462158	0.0
102441	0.5
4037276	1.0
2404728	0.5
5302229	0.5
3867814	0.5
4944051	0.5
5127459	1.0
477461	0.5
5278781	0.5
4954507	0.5
4738988	0.5
2836642	0.0
5429152	0.0
4062675	1.0
4372891	0.0
97357	0.5
4510016	0.5
3643355	0.5
491984	0.5
3951513	1.0
5299914	0.5
5369563	1.0
5416419	0.5
540196	0.5
2561272	0.0
2171169	0.5
