522	0
807	0
885	0
938	1
1015	0
1034	1
1118	1
1775	0
1784	0
1902	1
1918	0
2093	1
2183	0
2189	0
2259	1
2337	1
2639	1
2677	1
3151	0
3200	1
3352	0
3506	1
3680	0
3886	0
4351	0
4355	1
4496	1
5195	0
5391	1
5882	0
5897	0
6133	0
6537	1
6709	0
7427	0
7636	0
8009	1
8409	1
8535	1
8902	0
8979	1
9546	1
9579	0
9891	1
9970	0
9992	1
10392	1
10522	1
10662	1
11170	1
11768	1
11839	1
11905	0
11990	0
12235	0
12255	1
12858	0
13005	1
13127	1
13768	1
14136	0
14362	1
14705	1
14719	0
15057	1
15142	0
15203	1
15241	1
15745	0
15776	0
15865	1
16519	1
16530	1
16605	0
16889	0
17320	0
17359	0
17425	0
17470	0
17510	0
17564	0
17574	1
18076	1
18302	0
18875	0
19070	0
19434	1
19457	0
19961	0
20012	1
20241	0
20265	0
20437	0
20458	1
20509	1
20735	1
21678	0
21733	1
22616	0
22670	1
22809	1
22836	1
23315	0
23557	0
24019	1
24116	1
24528	0
24594	0
24795	1
24952	0
25369	1
25426	1
25592	1
25688	0
25898	1
25921	0
26587	0
26726	1
26794	0
27346	1
27864	0
28220	1
28224	1
28235	1
28327	1
28833	1
30047	0
30118	0
30415	1
30814	1
30944	0
31044	1
31344	0
32014	0
32121	0
32495	1
33421	0
33766	1
34642	1
34687	1
34689	1
34696	0
35196	0
35725	1
36361	0
36454	0
36681	1
37462	1
37760	1
38001	0
38435	1
38609	1
38613	0
38615	1
38834	1
38951	1
39644	0
39852	0
39938	1
40389	1
40491	0
40681	0
40739	0
40869	1
41215	1
41217	1
41335	1
41498	0
41550	0
42431	1
42572	1
42589	0
42816	1
42839	1
43438	1
43509	0
43735	1
43771	0
43894	1
44141	0
44238	0
44950	0
45082	0
45220	1
45355	0
45828	0
46184	1
46488	0
46775	0
46944	1
47128	1
47232	0
47902	1
47915	0
47982	0
48589	0
48643	0
48886	0
48948	0
49034	1
49158	1
49340	1
49386	1
49504	0
49882	0
49884	1
50462	1
50489	0
50966	1
51544	1
51708	1
51911	1
52115	1
